"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"0:02:19.0367657","crytolocker.exe","3060","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\FolderDescriptions\{B4BFCC3A-DB2C-424C-B029-7FE99A87C641}\LocalizedName","SUCCESS","Type: REG_EXPAND_SZ, Length: 84, Data: @%SystemRoot%\system32\shell32.dll,-21769"
"0:02:19.0367884","crytolocker.exe","3060","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\FolderDescriptions\{B4BFCC3A-DB2C-424C-B029-7FE99A87C641}\Icon","SUCCESS","Type: REG_EXPAND_SZ, Length: 80, Data: %SystemRoot%\system32\imageres.dll,-183"
"0:02:19.0368108","crytolocker.exe","3060","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\FolderDescriptions\{B4BFCC3A-DB2C-424C-B029-7FE99A87C641}\Security","NAME NOT FOUND","Length: 144"
"0:02:19.0368318","crytolocker.exe","3060","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\FolderDescriptions\{B4BFCC3A-DB2C-424C-B029-7FE99A87C641}\StreamResource","NAME NOT FOUND","Length: 144"
"0:02:19.0368520","crytolocker.exe","3060","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\FolderDescriptions\{B4BFCC3A-DB2C-424C-B029-7FE99A87C641}\StreamResourceType","NAME NOT FOUND","Length: 144"
"0:02:19.0368730","crytolocker.exe","3060","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\FolderDescriptions\{B4BFCC3A-DB2C-424C-B029-7FE99A87C641}\LocalRedirectOnly","NAME NOT FOUND","Length: 144"
"0:02:19.0368932","crytolocker.exe","3060","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\FolderDescriptions\{B4BFCC3A-DB2C-424C-B029-7FE99A87C641}\Roamable","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"0:02:19.0369142","crytolocker.exe","3060","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\FolderDescriptions\{B4BFCC3A-DB2C-424C-B029-7FE99A87C641}\PreCreate","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"0:02:19.0369351","crytolocker.exe","3060","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\FolderDescriptions\{B4BFCC3A-DB2C-424C-B029-7FE99A87C641}\Stream","NAME NOT FOUND","Length: 144"
"0:02:19.0369557","crytolocker.exe","3060","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\FolderDescriptions\{B4BFCC3A-DB2C-424C-B029-7FE99A87C641}\PublishExpandedPath","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"0:02:19.0369771","crytolocker.exe","3060","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\FolderDescriptions\{B4BFCC3A-DB2C-424C-B029-7FE99A87C641}\Attributes","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"0:02:19.0369976","crytolocker.exe","3060","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\FolderDescriptions\{B4BFCC3A-DB2C-424C-B029-7FE99A87C641}\FolderTypeID","NAME NOT FOUND","Length: 144"
"0:02:19.0370182","crytolocker.exe","3060","RegQueryValue","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\FolderDescriptions\{B4BFCC3A-DB2C-424C-B029-7FE99A87C641}\InitFolderHandler","NAME NOT FOUND","Length: 144"
"0:02:19.0370439","crytolocker.exe","3060","RegQueryKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\FolderDescriptions\{B4BFCC3A-DB2C-424C-B029-7FE99A87C641}","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"0:02:19.0370659","crytolocker.exe","3060","RegOpenKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\FolderDescriptions\{B4BFCC3A-DB2C-424C-B029-7FE99A87C641}\PropertyBag","SUCCESS","Desired Access: Read"
"0:02:19.0371050","crytolocker.exe","3060","RegCloseKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows\CurrentVersion\explorer\FolderDescriptions\{B4BFCC3A-DB2C-424C-B029-7FE99A87C641}","SUCCESS",""
"0:02:19.0371577","crytolocker.exe","3060","RegQueryKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"0:02:19.0371809","crytolocker.exe","3060","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1","SUCCESS","Desired Access: Query Value"
"0:02:19.0372141","crytolocker.exe","3060","RegQueryKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"0:02:19.0372358","crytolocker.exe","3060","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1\KnownFolders","NAME NOT FOUND","Desired Access: Query Value"
"0:02:19.0372607","crytolocker.exe","3060","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\SessionInfo\1","SUCCESS",""
"0:02:19.0372914","crytolocker.exe","3060","RegOpenKey","HKCU","SUCCESS","Desired Access: Read"
"0:02:19.0373196","crytolocker.exe","3060","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"0:02:19.0373438","crytolocker.exe","3060","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders","SUCCESS","Desired Access: Read"
"0:02:19.0373724","crytolocker.exe","3060","RegSetInfoKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"0:02:19.0373933","crytolocker.exe","3060","RegCloseKey","HKCU","SUCCESS",""
"0:02:19.0374136","crytolocker.exe","3060","RegQueryValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders\Desktop","SUCCESS","Type: REG_EXPAND_SZ, Length: 44, Data: %USERPROFILE%\Desktop"
"0:02:19.0374746","crytolocker.exe","3060","RegCloseKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders","SUCCESS",""
"0:02:19.0377561","crytolocker.exe","3060","RegOpenKey","HKCU\Software\Classes","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"0:02:19.0377829","crytolocker.exe","3060","RegSetInfoKey","HKCU\Software\Classes","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"0:02:19.0379285","crytolocker.exe","3060","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"0:02:19.0379516","crytolocker.exe","3060","RegOpenKey","HKLM\Software\Microsoft\COM3","SUCCESS","Desired Access: Read"
"0:02:19.0379982","crytolocker.exe","3060","RegSetInfoKey","HKLM\SOFTWARE\MICROSOFT\COM3","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"0:02:19.0380188","crytolocker.exe","3060","RegQueryValue","HKLM\SOFTWARE\MICROSOFT\COM3\Com+Enabled","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"0:02:19.0380430","crytolocker.exe","3060","RegCloseKey","HKLM\SOFTWARE\MICROSOFT\COM3","SUCCESS",""
"0:02:19.0382862","crytolocker.exe","3060","Load Image","C:\Windows\SysWOW64\clbcatq.dll","SUCCESS","Image Base: 0x77370000, Image Size: 0x83000"
"0:02:19.0392662","crytolocker.exe","3060","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"0:02:19.0392897","crytolocker.exe","3060","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"0:02:19.0393114","crytolocker.exe","3060","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"0:02:19.0393392","crytolocker.exe","3060","RegOpenKey","HKCU\Software\Classes\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}","NAME NOT FOUND","Desired Access: Read"
"0:02:19.0393732","crytolocker.exe","3060","RegOpenKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}","SUCCESS","Desired Access: Read"
"0:02:19.0394122","crytolocker.exe","3060","RegSetInfoKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"0:02:19.0394606","crytolocker.exe","3060","RegQueryKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}","SUCCESS","Query: Name"
"0:02:19.0394827","crytolocker.exe","3060","RegQueryKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"0:02:19.0395159","crytolocker.exe","3060","RegOpenKey","HKCU\Software\Classes\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"0:02:19.0395918","crytolocker.exe","3060","RegQueryKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"0:02:19.0396145","crytolocker.exe","3060","RegOpenKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"0:02:19.0396471","crytolocker.exe","3060","RegQueryKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}","BUFFER TOO SMALL","Query: Name, Length: 0"
"0:02:19.0396666","crytolocker.exe","3060","RegQueryKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}","SUCCESS","Query: Name"
"0:02:19.0396886","crytolocker.exe","3060","RegQueryKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}","SUCCESS","Query: Name"
"0:02:19.0397096","crytolocker.exe","3060","RegQueryKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"0:02:19.0397410","crytolocker.exe","3060","RegOpenKey","HKCU\Software\Classes\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}\Progid","NAME NOT FOUND","Desired Access: Query Value"
"0:02:19.0397696","crytolocker.exe","3060","RegQueryKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"0:02:19.0398158","crytolocker.exe","3060","RegOpenKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}\Progid","NAME NOT FOUND","Desired Access: Query Value"
"0:02:19.0398473","crytolocker.exe","3060","RegQueryKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}","SUCCESS","Query: Name"
"0:02:19.0398682","crytolocker.exe","3060","RegQueryKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"0:02:19.0399159","crytolocker.exe","3060","RegOpenKey","HKCU\Software\Classes\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"0:02:19.0399426","crytolocker.exe","3060","RegQueryValue","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}\(Default)","SUCCESS","Type: REG_SZ, Length: 48, Data: Memory Mapped Cache Mgr"
"0:02:19.0400399","crytolocker.exe","3060","RegQueryKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}","SUCCESS","Query: Name"
"0:02:19.0400608","crytolocker.exe","3060","RegQueryKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"0:02:19.0400937","crytolocker.exe","3060","RegOpenKey","HKCU\Software\Classes\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}","NAME NOT FOUND","Desired Access: Maximum Allowed"
"0:02:19.0401197","crytolocker.exe","3060","RegQueryValue","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}\(Default)","SUCCESS","Type: REG_SZ, Length: 48, Data: Memory Mapped Cache Mgr"
"0:02:19.0401446","crytolocker.exe","3060","RegQueryKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}","SUCCESS","Query: Name"
"0:02:19.0401663","crytolocker.exe","3060","RegQueryKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"0:02:19.0401970","crytolocker.exe","3060","RegOpenKey","HKCU\Software\Classes\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}\InprocServer32","NAME NOT FOUND","Desired Access: Read"
"0:02:19.0402375","crytolocker.exe","3060","RegQueryKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"0:02:19.0402639","crytolocker.exe","3060","RegOpenKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}\InprocServer32","SUCCESS","Desired Access: Read"
"0:02:19.0402939","crytolocker.exe","3060","RegQueryKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}\InProcServer32","SUCCESS","Query: Name"
"0:02:19.0403159","crytolocker.exe","3060","RegQueryKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}\InProcServer32","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"0:02:19.0403466","crytolocker.exe","3060","RegOpenKey","HKCU\Software\Classes\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"0:02:19.0403849","crytolocker.exe","3060","RegQueryValue","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}\InProcServer32\InprocServer32","NAME NOT FOUND","Length: 144"
"0:02:19.0404222","crytolocker.exe","3060","RegQueryKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}\InProcServer32","SUCCESS","Query: Name"
"0:02:19.0404435","crytolocker.exe","3060","RegQueryKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}\InProcServer32","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"0:02:19.0404749","crytolocker.exe","3060","RegOpenKey","HKCU\Software\Classes\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"0:02:19.0405009","crytolocker.exe","3060","RegQueryValue","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}\InProcServer32\(Default)","SUCCESS","Type: REG_EXPAND_SZ, Length: 68, Data: %SystemRoot%\system32\propsys.dll"
"0:02:19.0405230","crytolocker.exe","3060","RegQueryKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}\InProcServer32","SUCCESS","Query: Name"
"0:02:19.0405447","crytolocker.exe","3060","RegQueryKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}\InProcServer32","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"0:02:19.0405895","crytolocker.exe","3060","RegOpenKey","HKCU\Software\Classes\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"0:02:19.0406162","crytolocker.exe","3060","RegQueryValue","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}\InProcServer32\(Default)","SUCCESS","Type: REG_EXPAND_SZ, Length: 68, Data: %SystemRoot%\system32\propsys.dll"
"0:02:19.0406415","crytolocker.exe","3060","RegQueryKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}\InProcServer32","SUCCESS","Query: Name"
"0:02:19.0406628","crytolocker.exe","3060","RegQueryKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}\InProcServer32","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"0:02:19.0406950","crytolocker.exe","3060","RegOpenKey","HKCU\Software\Classes\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"0:02:19.0407210","crytolocker.exe","3060","RegQueryValue","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}\InProcServer32\(Default)","SUCCESS","Type: REG_EXPAND_SZ, Length: 68, Data: %SystemRoot%\system32\propsys.dll"
"0:02:19.0407445","crytolocker.exe","3060","RegQueryKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}\InProcServer32","SUCCESS","Query: Name"
"0:02:19.0407662","crytolocker.exe","3060","RegQueryKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}\InProcServer32","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"0:02:19.0407969","crytolocker.exe","3060","RegOpenKey","HKCU\Software\Classes\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}\InProcServer32","NAME NOT FOUND","Desired Access: Maximum Allowed"
"0:02:19.0408229","crytolocker.exe","3060","RegQueryValue","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}\InProcServer32\ThreadingModel","SUCCESS","Type: REG_SZ, Length: 10, Data: Both"
"0:02:19.0408482","crytolocker.exe","3060","RegCloseKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}\InProcServer32","SUCCESS",""
"0:02:19.0408684","crytolocker.exe","3060","RegQueryKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}","SUCCESS","Query: Name"
"0:02:19.0408890","crytolocker.exe","3060","RegQueryKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"0:02:19.0409197","crytolocker.exe","3060","RegOpenKey","HKCU\Software\Classes\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}\InprocHandler32","NAME NOT FOUND","Desired Access: Query Value"
"0:02:19.0409479","crytolocker.exe","3060","RegQueryKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"0:02:19.0409700","crytolocker.exe","3060","RegOpenKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}\InprocHandler32","NAME NOT FOUND","Desired Access: Query Value"
"0:02:19.0410010","crytolocker.exe","3060","RegQueryKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}","SUCCESS","Query: Name"
"0:02:19.0410220","crytolocker.exe","3060","RegQueryKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"0:02:19.0410527","crytolocker.exe","3060","RegOpenKey","HKCU\Software\Classes\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}\InprocHandler","NAME NOT FOUND","Desired Access: Query Value"
"0:02:19.0411037","crytolocker.exe","3060","RegQueryKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
"0:02:19.0411264","crytolocker.exe","3060","RegOpenKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}\InprocHandler","NAME NOT FOUND","Desired Access: Query Value"
"0:02:19.0411593","crytolocker.exe","3060","RegCloseKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}","SUCCESS",""
"0:02:19.0411842","crytolocker.exe","3060","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"0:02:19.0412095","crytolocker.exe","3060","RegOpenKey","HKLM\Software\Wow6432Node\Microsoft\OLE","SUCCESS","Desired Access: Read"
"0:02:19.0412464","crytolocker.exe","3060","RegSetInfoKey","HKLM\SOFTWARE\MICROSOFT\OLE","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"0:02:19.0412663","crytolocker.exe","3060","RegQueryValue","HKLM\SOFTWARE\MICROSOFT\OLE\MaxSxSHashCount","NAME NOT FOUND","Length: 144"
"0:02:19.0412901","crytolocker.exe","3060","RegCloseKey","HKLM\SOFTWARE\MICROSOFT\OLE","SUCCESS",""
"0:02:19.0415149","crytolocker.exe","3060","RegOpenKey","HKCU\Software\Classes","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"0:02:19.0415413","crytolocker.exe","3060","RegSetInfoKey","HKCU\Software\Classes","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"0:02:19.0415774","crytolocker.exe","3060","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"0:02:19.0415994","crytolocker.exe","3060","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"0:02:19.0416208","crytolocker.exe","3060","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x1"
"0:02:19.0416464","crytolocker.exe","3060","RegOpenKey","HKCU\Software\Classes\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}","NAME NOT FOUND","Desired Access: Read"
"0:02:19.0416782","crytolocker.exe","3060","RegOpenKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}","SUCCESS","Desired Access: Read"
"0:02:19.0417042","crytolocker.exe","3060","RegSetInfoKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"0:02:19.0417259","crytolocker.exe","3060","RegCloseKey","HKCU\Software\Classes","SUCCESS",""
"0:02:19.0417454","crytolocker.exe","3060","RegQueryKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}","SUCCESS","Query: Name"
"0:02:19.0417667","crytolocker.exe","3060","RegQueryKey","HKCR\Wow6432Node\CLSID\{1F486A52-3CB1-48FD-8F50-B8DC300D9F9D}","SUCCESS","Query: HandleTags, HandleTags: 0x401"
